Start Time, 2026-04-01 00:00:00
End Time, 2026-04-30 23:59:59
Campaign ID,Campaign Name,Campaign Status,campaign_type,Campaign Budget,Budgeting Type,Ad Spend,Views,SUM(clicks),Total converted units,Total Revenue (Rs.),ROI,Click Through Rate,Conversion Rate
5546VGOEMQIL,Duffel Bags,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
55GADOILIMOH,Hard Drive Case,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
55J10XB5,Laptop Sleeve,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
563UHO3H75XI,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
56G26KSHZJLT,Laptop Sleeve,COMPLETED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
56ICR132911N,Tizum Backpack,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
56J05IMPZDV4,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
56KF9ZDLZWEI,LunchBoxes,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
56KV50696K4T,Old Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
56N0P65AEM7O,Backpack,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
56X1HZ4SO3KY,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
579TO25WYXS0,"C32, C35, C56",COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
57B7IEZQCJ6J,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
57UE18NT6SI6,Old Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
57WQEM8XRS0I,Chopper,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
57ZA5GHPPHHC,Cables,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
58I9IK1WXVX5,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
595YY8QKE5DU,Laptop Sleeve,COMPLETED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
596U5A52620R,Gizga & Tizum Sleeve,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
59HEWEA57N60,Borosilicate LB,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
59UNJSTC4ZPN,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5A3ATFCJPUWR,AY_Gizga_Holder_CPC,ABORTED,PLA,42000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5AI8XIYXHAX7,Flask,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5B6UZ43CHANX,med & big chopper,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5BCJCYPE5IEV,New backpacks,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5CA23NHP,Gizga HDD Cases,ABORTED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5DHP4SWG393M,DM Aiplay SSD,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5DQDPQJD,GE  Table NG,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5E36SD1U2GGL,H36 37 lunchbox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5FAL8O78,Aircase Sleeve,COMPLETED,PLA,8475.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5FVR5WTGMGNQ,Airpad,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5GK7NAT8N9IN,iPhone Cases,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5HKMUVH2G0KV,AirSound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5HSG30UJS5NH,Laptop Sleeve,COMPLETED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5IJZMQSBO5D0,Canister n food jar,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5ISH6DOPCJMR,AY_Tizum_ROI_April,ABORTED,PLA,2000.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
5IUU272DE0AW,Insulated LunchBox,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5IWD1UI4W2XL,1700ml gry,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5IYXCMLRKJTK,gizga cable,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5JU8RAC3YJEK,Low Selling Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5JXNKR0UBZ84,Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5KKAZVWBMRRR,G18 & 20,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5KPRDX57UUT7,Iphone 7 & 8,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5LRHVC0EK2NS,Laptop Slleve All,COMPLETED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5MFNT777,Earphone Case,ABORTED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5MGLIE6O,AUX Cable TIZUM,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5MKHMSWBB7SA,905,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5O3MYJA1NF5E,Duffel Bag,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5OFSJOV2,HDMI CAMPAIGN,COMPLETED,PLA,1707.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5OTO9J5ZHM6D,Airsound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5P49YQ0FTP39,Choppers,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5QDKSKVO,iPhone Cases,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5RYSSF84H52Z,Canister n food jar,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5SE0ZUWQWKL4,Old Laptop Bag,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5SHP918KBGZ6,HTC Charger,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5UACFF57H0V6,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5UJDDPZY0WOU,Clone of CPC-Hardshell Backpack-19-11-2025,PAUSED,PLA,300.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
5V0CMELUZ2B6,Cable Ties,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5VG7WPUP5HHS,GE Color Sleeves,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5WLDTD6220RA,Duffel Bags,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5X0H4DPPYMSE,HDD Case,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5X55BXPJ,Car Charger,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5XXDHF1O7ZR0,Canister,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5YL6PZKCDY85,Flaskss all,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
5ZVSHYCF9F7U,"G79, G81",ABORTED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
60HKN0U0QCZF,AirSound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
60IW8AEVQIMJ,AY_TizumEchoplus_CPC,ABORTED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
60MZVD9UXMF9,Writing Pad,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
60TYL0MIQT8R,Canister,COMPLETED,PLA,,TOTAL_BUDGET,0,0,0,0,0,0,0,0
61NN9RNC2R9T,Sunglasses,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
62P2YK72U8PW,New Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
62V1I71X,Car Charger,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
640E1ODZ34GS,New Laptop Bag,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
64G18S3PL5VF,Backpacks,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
64HPFE3ONJHH,Wallets,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
64IS9POKBOVR,chopper,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
64SULBTBPNOX,Canister,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
64ZYK8SG3J07,Duffel Bags,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6514C94UKT9F,Duffel Bag,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
65BF15SX,Wall Charger 17Aug,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
65HL2HXAO28S,Lunch Box ,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6698S8PI4BKK,New G11 earphone,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
66A9EB6KDUMK,Laptop Sleeve,COMPLETED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
66QPIG2IJW16,Mobile Cables,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
682QJ5DBXCX3,C72 & C96 sleeves,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6AAOHWBAVJEY,LunchBoxes,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6B0BDIY8Z9C9,Gadget Organizer,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6BX7O3FT8IMR,AY_Gizga_Holder_ROI,ABORTED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6CBF8KVAEWM7,New backpacks,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6CQS4UDVY1SA,AirCase New Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6D0UKKATLG9K,Sunglasses,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6D950QXO4KCU,Desk Mouse Pad,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6DFWNN3S,208 Sleeve,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6DGR53LFMH94,"Z28, Z29",COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6DGX3XY1Z1ST,DMAIPLAY,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6DLTDYD7364N,Choppers,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6E09S3EZ6QQF,Duffel Bags,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6E8DO7156L94,New Laptop Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6FJ02CTELC83,Airsound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6GEVLJUQN8HB,Kettle,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6GN5958CQWO0,iPhone Cases,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6HFM786Z7SCB,Stylus Pen-30-01-2025,ABORTED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6IGUN5E029A9,Kitchen tools DOTD,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6JDCH4F7ML2M,car chargers,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6JHTM2G7SAC6,Car Holder,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6K0112UW3SYR,Clone of LTA-CPC-Travel Organiser-3-9-2025,PAUSED,PLA,1500.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
6K38UXM4,Laptop Sleeve,ABORTED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6LJWQN36LTJF,X Bluetooth,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6LZWPQKD0OHE,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6M36CTKYX6KS,Sunglasses,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6MDZBOB8ZQE9,Stroller,ABORTED,PLA,8000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6MJ278UI2TER,Wallets,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6N76U12WXV3P,Sunglasses Low,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6O8IQ7HU14OE,Mobile Stand,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6OEXW3F1XK6K,Speaker,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6OPKW95W3RCV,Gadget Organizer,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6POYK4YQNW74,Borosilicate LB,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6PUJ6CMXC502,H35-COP,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6Q6SHJK2JQ72,Clone of Flaskss all,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6QFGA10XIWUD,New backpacks,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6QYADGLAAHJF,Signature Series,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6R95WND429QW,CPC-Mobile Cooler-3-10-2025,PAUSED,PLA,500.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
6RKGBEUKB13T,Insualted LunchBox,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6SKLFSNT9EC8,Clone of CPC-HN-Storage Cabinet-26-11-2025,PAUSED,PLA,300.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
6SS5DH8S2GRV,G56 G57,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6T2B4U07ACTK,Stylus Pen-23-12-2024,ABORTED,PLA,5500.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6TBFTF02CZO6,Wallets,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6TN1HMYQWSAW,Wallets All,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6U80ENGYTQYM,Kettle,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6UT2N8ZDD50L,Kettle,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6VGZQXPXZPAU,CPC-CK-122-10-10-2025,ABORTED,PLA,300.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
6WU2ENTAEHDS,Stroller ,ABORTED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6WW782A1UY3N,Laptop Sleeve,COMPLETED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6X6MRD3H17R2,Kettle,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6X95XPJNBDBJ,Wallets,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6XP5JPAWLK5F,Gadget Organiser,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6XQ5PZDJ2W3B,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6XQOG59Q00IS,Cutting board,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6XXS7IBM64KR,14.1 inch sleeve,COMPLETED,PLA,,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6YKE95LUFCYV,"C32, C35, C56",COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
6YO1BT4ELF4A,AY_Gizga_PLA_CPC_July,ABORTED,PLA,3000.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
700XDQX9V0UQ,Bottel & Flask,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
70TYMVT5KZ0Y,gizga cable,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
70YV1Q2EBZO3,G33-BLU,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
70ZA1TOFMRF8,New backpacks B,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
71A1PV6ICASQ,oil & Spice,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
71DMVAGLFKW1,Canister,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
71DQGFWNU96N,Backpack Slow,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
71TNR0Y2G08D,Low Selling Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
71YT7RJOCUQ7,Food Jar,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
726TU0JQ,Canisters,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7293RVXBQ30Z,Airpad,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
72EW47QVS5Z0,FSB-ITAcc-Mar-D,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
73HD7JSHA2II,Canister,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
73TN2F16MYJX,Backpack,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
74XBD3KA2BYS,Sunglasses,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
759KKA1XVBCF,15.6 inch sleeve,COMPLETED,PLA,,TOTAL_BUDGET,0,0,0,0,0,0,0,0
75DIODARGHLR,Car Chargers,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
75FGFOUKTWL9,Gadget Organizer,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
760RWE87KVYD,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
76FDXEY5VLLL,Lunch Box 1700ml,COMPLETED,PLA,,TOTAL_BUDGET,0,0,0,0,0,0,0,0
774DCMBGHUTM,New Laptop Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
777XSU1UVWXV,Food Jar,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
77WJXT6Y,Laptop Table,ABORTED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
78C8RD2I6UYX,Gadget Organizer,ABORTED,PLA,12000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
78OXZCXQBRRO,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
794V9QIVW42J,AX-905,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7961M53NONEK,Glass Lunchbox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
79Q3NO02XGE7,Sunglasses,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7A004P8KWT8G,LunchBoxes,COMPLETED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7BHVR54JFZQQ,AY_Gizga_Camkit_CPC,ABORTED,PLA,17000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7BORQGBLDXJT,Canister n food jar,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7CEWZV2BR1UV,gizga cable,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7CHKP58P167O,Flaskss all,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7D4NXAZFWZWR,FJ Canister Bott,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7DABB243XRK1,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7DOQ1I0RIK4M,Chopping Board,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7EGERJJBMKVG,Kettle,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7EV8ZED06TZ5,Wallets,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7F40WA77D54E,Duffel bag,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7FE10HK3BQ5C,Signature Series,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7FTKIDMZ3ULS,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7FY3AF3VWK6K,Food Jar,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7G0KZWA0TYJU,Hard Drive Case,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7GT9JXBB7IU5,Duffel Bag,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7HITTYYTW5X0,New backpacks,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7HOL48U0HRK9,Travel Organizer,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7HTYBMJ3JXSN,Duffel Bag,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7HV244TBVPB2,Insulated LunchBox,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7I60EV4I3K2K,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7JAMU7ROO0NS,Chopping Board,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7K1WO4OSRZB0,Headphone Case,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7KZDKWRGIY43,New Laptop Sleeve,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7L205SOGN0UT,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7M6BTU8YAMRF,Food Jar,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7MJC3UTSY1RX,Wallets,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7NHHY0UTTV2O,Laptop Sleeve,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7NTIHDOOBXZA,Car Chargers,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7OGXEISRVC9K,HB LunchBox,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7OUWAU6C,canister food jar,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7P4Z50G8VKAP,Airsound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7PDLVNIL6H3P,Flasks,COMPLETED,PLA,,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7Q4FGQKV5YFH,Laptop Stand Table,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7RNCMVDUWBK3,CPC-Data Cable-Low CVR-8-10-2025,PAUSED,PLA,300.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
7S1ON0B9M300,Canister,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7SVS8F6M7VRM,Signature Series ,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7TKI52JO,Mobile Car Holder,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7TS04R8RGTD8,Insulated LunchBox,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7VA5D3BO64VX,Desk Mat,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7WWH57J6QH6C,HeadPhone Case,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7XH4AT1BPF40,Mousepads,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7XK0JO9CQLHP,Gadget Organizer,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7YV6MXP1FPDN,Wallets,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7ZHOARWTDKP5,Wallets,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
7ZVC58DWMC03,MousePad,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
80CFMJ91M2VS,Clone of CPC-Storage Box-Fast Moving-8-10-2025,PAUSED,PLA,300.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
